i,k,old_q,old_q_ch_in,old_q_ch_out,qlat_ch_old
3,2,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,3,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,4,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,5,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,6,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,7,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,8,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,9,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,10,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,11,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,12,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,13,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,14,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,15,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,16,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,17,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,18,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,19,0.00000000,0.00000000,0.00000000,-2.73115602E-05
3,20,0.00000000,0.00000000,0.00000000,-2.73115602E-05
4,1,68.9181747,0.00000000,3.50575924,5.66676536E-05
4,2,68.9181747,3.50575924,6.74754333,5.66676536E-05
4,3,68.9181747,6.74754333,10.7573814,5.66676536E-05
4,4,68.9181747,10.7573814,13.8886070,5.66676536E-05
4,5,68.9181747,13.8886070,17.0132637,5.66676536E-05
4,6,68.9181747,17.0132637,20.6714764,5.66676536E-05
4,7,68.9181747,20.6714764,24.5418453,5.66676536E-05
4,8,68.9181747,24.5418453,28.1588955,5.66676536E-05
4,9,68.9181747,28.1588955,31.4118233,5.66676536E-05
4,10,68.9181747,31.4118233,34.5223083,5.66676536E-05
4,11,68.9181747,34.5223083,37.7782364,5.66676536E-05
4,12,68.9181747,37.7782364,41.3177109,5.66676536E-05
4,13,68.9181747,41.3177109,45.0786133,5.66676536E-05
4,14,68.9181747,45.0786133,48.8795815,5.66676536E-05
4,15,68.9181747,48.8795815,52.5418167,5.66676536E-05
4,16,68.9181747,52.5418167,55.9778175,5.66676536E-05
4,17,68.9181747,55.9778175,59.2154312,5.66676536E-05
4,18,68.9181747,59.2154312,62.3661003,5.66676536E-05
4,19,68.9181747,62.3661003,65.5657196,5.66676536E-05
4,20,68.9181747,65.5657196,68.9181747,5.66676536E-05
5,1,2.50172710,0.00000000,0.124165133,2.11468341E-06
5,2,2.50172710,0.124165133,0.248310447,2.11468341E-06
5,3,2.50172710,0.248310447,0.372679651,2.11468341E-06
5,4,2.50172710,0.372679651,0.495538414,2.11468341E-06
5,5,2.50172710,0.495538414,0.625104070,2.11468341E-06
5,6,2.50172710,0.625104070,0.734406412,2.11468341E-06
5,7,2.50172710,0.734406412,0.884848952,2.11468341E-06
5,8,2.50172710,0.884848952,0.983770609,2.11468341E-06
5,9,2.50172710,0.983770609,1.10947990,2.11468341E-06
5,10,2.50172710,1.10947990,1.25542963,2.11468341E-06
5,11,2.50172710,1.25542963,1.37099755,2.11468341E-06
5,12,2.50172710,1.37099755,1.47587025,2.11468341E-06
5,13,2.50172710,1.47587025,1.60596955,2.11468341E-06
5,14,2.50172710,1.60596955,1.74982536,2.11468341E-06
5,15,2.50172710,1.74982536,1.87663662,2.11468341E-06
5,16,2.50172710,1.87663662,1.98359263,2.11468341E-06
5,17,2.50172710,1.98359263,2.09401131,2.11468341E-06
5,18,2.50172710,2.09401131,2.22432327,2.11468341E-06
5,19,2.50172710,2.22432327,2.36679554,2.11468341E-06
5,20,2.50172710,2.36679554,2.50172710,2.11468341E-06
6,1,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,2,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,3,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,4,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,5,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,6,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,7,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,8,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,9,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,10,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,11,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,12,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,13,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,14,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,15,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,16,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,17,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,18,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,19,0.00000000,0.00000000,0.00000000,-1.16746797E-07
6,20,0.00000000,0.00000000,0.00000000,-1.16746797E-07
7,1,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,2,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,3,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,4,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,5,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,6,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,7,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,8,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,9,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,10,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,11,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,12,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,13,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,14,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,15,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,16,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,17,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,18,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,19,0.00000000,0.00000000,0.00000000,-1.27321043E-10
7,20,0.00000000,0.00000000,0.00000000,-1.27321043E-10
8,1,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,2,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,3,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,4,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,5,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,6,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,7,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,8,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,9,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,10,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,11,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,12,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,13,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,14,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,15,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,16,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,17,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,18,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,19,0.00000000,0.00000000,0.00000000,-1.16422283E-03
8,20,0.00000000,0.00000000,0.00000000,-1.16422283E-03
9,1,1.01492810,0.00000000,5.55425920E-02,7.97674238E-06
9,2,1.01492810,5.55425920E-02,9.44257081E-02,7.97674238E-06
9,3,1.01492810,9.44257081E-02,0.150173992,7.97674238E-06
9,4,1.01492810,0.150173992,0.211416841,7.97674238E-06
9,5,1.01492810,0.211416841,0.266941011,7.97674238E-06
9,6,1.01492810,0.266941011,0.314573705,7.97674238E-06
9,7,1.01492810,0.314573705,0.358115524,7.97674238E-06
9,8,1.01492810,0.358115524,0.402621090,7.97674238E-06
9,9,1.01492810,0.402621090,0.451414615,7.97674238E-06
9,10,1.01492810,0.451414615,0.505197644,7.97674238E-06
9,11,1.01492810,0.505197644,0.562554896,7.97674238E-06
9,12,1.01492810,0.562554896,0.621038139,7.97674238E-06
9,13,1.01492810,0.621038139,0.678229749,7.97674238E-06
9,14,1.01492810,0.678229749,0.732469320,7.97674238E-06
9,15,1.01492810,0.732469320,0.783158243,7.97674238E-06
9,16,1.01492810,0.783158243,0.830706000,7.97674238E-06
9,17,1.01492810,0.830706000,0.876241803,7.97674238E-06
9,18,1.01492810,0.876241803,0.921229661,7.97674238E-06
9,19,1.01492810,0.921229661,0.967092335,7.97674238E-06
9,20,1.01492810,0.967092335,1.01492810,7.97674238E-06
10,1,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,2,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,3,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,4,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,5,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,6,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,7,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,8,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,9,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,10,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,11,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,12,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,13,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,14,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,15,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,16,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,17,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,18,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,19,0.00000000,0.00000000,0.00000000,-8.92233074E-05
10,20,0.00000000,0.00000000,0.00000000,-8.92233074E-05
11,1,2.69957066,0.00000000,0.147205234,2.52356176E-06
11,2,2.69957066,0.147205234,0.303201139,2.52356176E-06
11,3,2.69957066,0.303201139,0.422374845,2.52356176E-06
11,4,2.69957066,0.422374845,0.616216183,2.52356176E-06
11,5,2.69957066,0.616216183,0.748823524,2.52356176E-06
11,6,2.69957066,0.748823524,0.863710344,2.52356176E-06
11,7,2.69957066,0.863710344,1.01987970,2.52356176E-06
11,8,2.69957066,1.01987970,1.20763278,2.52356176E-06
11,9,2.69957066,1.20763278,1.29188251,2.52356176E-06
11,10,2.69957066,1.29188251,1.72263026,2.52356176E-06
11,11,2.69957066,1.72263026,1.28475332,2.52356176E-06
11,12,2.69957066,1.28475332,1.79221058,2.52356176E-06
11,13,2.69957066,1.79221058,2.16294122,2.52356176E-06
11,14,2.69957066,2.16294122,2.10200381,2.52356176E-06
11,15,2.69957066,2.10200381,2.03045630,2.52356176E-06
11,16,2.69957066,2.03045630,2.30518842,2.52356176E-06
11,17,2.69957066,2.30518842,2.38861489,2.52356176E-06
11,18,2.69957066,2.38861489,3.02128673,2.52356176E-06
11,19,2.69957066,3.02128673,3.10394549,2.52356176E-06
11,20,2.69957066,3.10394549,2.69957066,2.52356176E-06
12,1,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,2,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,3,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,4,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,5,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,6,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,7,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,8,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,9,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,10,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,11,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,12,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,13,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,14,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,15,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,16,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,17,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,18,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,19,0.00000000,0.00000000,0.00000000,-4.48168530E-10
12,20,0.00000000,0.00000000,0.00000000,-4.48168530E-10
13,1,0.419886827,0.00000000,2.09610127E-02,2.55707164E-07
13,2,0.419886827,2.09610127E-02,4.17988151E-02,2.55707164E-07
13,3,0.419886827,4.17988151E-02,6.30432814E-02,2.55707164E-07
13,4,0.419886827,6.30432814E-02,8.37982297E-02,2.55707164E-07
13,5,0.419886827,8.37982297E-02,0.104326710,2.55707164E-07
13,6,0.419886827,0.104326710,0.125681445,2.55707164E-07
13,7,0.419886827,0.125681445,0.147181198,2.55707164E-07
13,8,0.419886827,0.147181198,0.167921558,2.55707164E-07
13,9,0.419886827,0.167921558,0.188136458,2.55707164E-07
13,10,0.419886827,0.188136458,0.208698124,2.55707164E-07
13,11,0.419886827,0.208698124,0.230043158,2.55707164E-07
13,12,0.419886827,0.230043158,0.251810819,2.55707164E-07
13,13,0.419886827,0.251810819,0.273285717,2.55707164E-07
13,14,0.419886827,0.273285717,0.294032544,2.55707164E-07
13,15,0.419886827,0.294032544,0.314184129,2.55707164E-07
13,16,0.419886827,0.314184129,0.334278047,2.55707164E-07
13,17,0.419886827,0.334278047,0.354861379,2.55707164E-07
13,18,0.419886827,0.354861379,0.376160651,2.55707164E-07
13,19,0.419886827,0.376160651,0.397988677,2.55707164E-07
13,20,0.419886827,0.397988677,0.419886827,2.55707164E-07
14,1,47.4529839,0.00000000,6.28221369,4.64022538E-04
14,2,47.4529839,6.28221369,12.4686508,4.64022538E-04
14,3,47.4529839,12.4686508,18.4291573,4.64022538E-04
14,4,47.4529839,18.4291573,23.9990635,4.64022538E-04
14,5,47.4529839,23.9990635,29.0183086,4.64022538E-04
14,6,47.4529839,29.0183086,33.3680153,4.64022538E-04
14,7,47.4529839,33.3680153,36.9913063,4.64022538E-04
14,8,47.4529839,36.9913063,39.8952675,4.64022538E-04
14,9,47.4529839,39.8952675,42.1386185,4.64022538E-04
14,10,47.4529839,42.1386185,43.8126450,4.64022538E-04
14,11,47.4529839,43.8126450,45.0220642,4.64022538E-04
14,12,47.4529839,45.0220642,45.8699150,4.64022538E-04
14,13,47.4529839,45.8699150,46.4479179,4.64022538E-04
14,14,47.4529839,46.4479179,46.8318520,4.64022538E-04
14,15,47.4529839,46.8318520,47.0807991,4.64022538E-04
14,16,47.4529839,47.0807991,47.2386436,4.64022538E-04
14,17,47.4529839,47.2386436,47.3366508,4.64022538E-04
14,18,47.4529839,47.3366508,47.3963280,4.64022538E-04
14,19,47.4529839,47.3963280,47.4320107,4.64022538E-04
14,20,47.4529839,47.4320107,47.4529839,4.64022538E-04
15,1,1.05004835,1.01492810,1.01757753,2.71507474E-07
15,2,1.05004835,1.01757753,1.06509507,2.71507474E-07
15,3,1.05004835,1.06509507,0.976381361,2.71507474E-07
15,4,1.05004835,0.976381361,1.14993680,2.71507474E-07
15,5,1.05004835,1.14993680,1.02080929,2.71507474E-07
15,6,1.05004835,1.02080929,1.15324974,2.71507474E-07
15,7,1.05004835,1.15324974,0.723152101,2.71507474E-07
15,8,1.05004835,0.723152101,1.29645669,2.71507474E-07
15,9,1.05004835,1.29645669,0.982690692,2.71507474E-07
15,10,1.05004835,0.982690692,1.32079756,2.71507474E-07
15,11,1.05004835,1.32079756,0.863500178,2.71507474E-07
15,12,1.05004835,0.863500178,0.997391105,2.71507474E-07
15,13,1.05004835,0.997391105,1.18703640,2.71507474E-07
15,14,1.05004835,1.18703640,1.33745754,2.71507474E-07
15,15,1.05004835,1.33745754,0.573947251,2.71507474E-07
15,16,1.05004835,0.573947251,1.09556735,2.71507474E-07
15,17,1.05004835,1.09556735,1.53858268,2.71507474E-07
15,18,1.05004835,1.53858268,1.22783148,2.71507474E-07
15,19,1.05004835,1.22783148,0.865206540,2.71507474E-07
15,20,1.05004835,0.865206540,1.05004835,2.71507474E-07
16,1,189.280273,0.00000000,9.44117165,1.14076142E-03
16,2,189.280273,9.44117165,18.8405724,1.14076142E-03
16,3,189.280273,18.8405724,28.3733425,1.14076142E-03
16,4,189.280273,28.3733425,37.7741051,1.14076142E-03
16,5,189.280273,37.7741051,46.9968529,1.14076142E-03
16,6,189.280273,46.9968529,56.6193581,1.14076142E-03
16,7,189.280273,56.6193581,66.3073959,1.14076142E-03
16,8,189.280273,66.3073959,75.6255188,1.14076142E-03
16,9,189.280273,75.6255188,84.7221680,1.14076142E-03
16,10,189.280273,84.7221680,94.0222397,1.14076142E-03
16,11,189.280273,94.0222397,103.689011,1.14076142E-03
16,12,189.280273,103.689011,113.500923,1.14076142E-03
16,13,189.280273,113.500923,123.116905,1.14076142E-03
16,14,189.280273,123.116905,132.381592,1.14076142E-03
16,15,189.280273,132.381592,141.420135,1.14076142E-03
16,16,189.280273,141.420135,150.512115,1.14076142E-03
16,17,189.280273,150.512115,159.886841,1.14076142E-03
16,18,189.280273,159.886841,169.586884,1.14076142E-03
16,19,189.280273,169.586884,179.463959,1.14076142E-03
16,20,189.280273,179.463959,189.280273,1.14076142E-03
17,1,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,2,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,3,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,4,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,5,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,6,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,7,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,8,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,9,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,10,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,11,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,12,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,13,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,14,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,15,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,16,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,17,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,18,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,19,0.00000000,0.00000000,0.00000000,-6.06279973E-05
17,20,0.00000000,0.00000000,0.00000000,-6.06279973E-05
18,1,11.8922262,2.69957066,2.87650132,4.64159311E-05
18,2,11.8922262,2.87650132,3.58956838,4.64159311E-05
18,3,11.8922262,3.58956838,4.15144062,4.64159311E-05
18,4,11.8922262,4.15144062,4.46624136,4.64159311E-05
18,5,11.8922262,4.46624136,4.74519777,4.64159311E-05
18,6,11.8922262,4.74519777,5.14706326,4.64159311E-05
18,7,11.8922262,5.14706326,5.70328379,4.64159311E-05
18,8,11.8922262,5.70328379,6.35430336,4.64159311E-05
18,9,11.8922262,6.35430336,7.00806236,4.64159311E-05
18,10,11.8922262,7.00806236,7.58689308,4.64159311E-05
18,11,11.8922262,7.58689308,8.05070114,4.64159311E-05
18,12,11.8922262,8.05070114,8.40119743,4.64159311E-05
18,13,11.8922262,8.40119743,8.67298794,4.64159311E-05
18,14,11.8922262,8.67298794,8.91774273,4.64159311E-05
18,15,11.8922262,8.91774273,9.19016552,4.64159311E-05
18,16,11.8922262,9.19016552,9.53511047,4.64159311E-05
18,17,11.8922262,9.53511047,9.97941685,4.64159311E-05
18,18,11.8922262,9.97941685,10.5306606,4.64159311E-05
18,19,11.8922262,10.5306606,11.1770020,4.64159311E-05
18,20,11.8922262,11.1770020,11.8922262,4.64159311E-05
19,1,189.571320,189.280273,189.008041,1.18437651E-08
19,2,189.571320,189.008041,187.983673,1.18437651E-08
19,3,189.571320,187.983673,188.546890,1.18437651E-08
19,4,189.571320,188.546890,189.641327,1.18437651E-08
19,5,189.571320,189.641327,188.952423,1.18437651E-08
19,6,189.571320,188.952423,187.711945,1.18437651E-08
19,7,189.571320,187.711945,188.151031,1.18437651E-08
19,8,189.571320,188.151031,190.020691,1.18437651E-08
19,9,189.571320,190.020691,189.429901,1.18437651E-08
19,10,189.571320,189.429901,188.086105,1.18437651E-08
19,11,189.571320,188.086105,187.650970,1.18437651E-08
19,12,189.571320,187.650970,187.725189,1.18437651E-08
19,13,189.571320,187.725189,190.385895,1.18437651E-08
19,14,189.571320,190.385895,191.355408,1.18437651E-08
19,15,189.571320,191.355408,187.966125,1.18437651E-08
19,16,189.571320,187.966125,185.273193,1.18437651E-08
19,17,189.571320,185.273193,187.237991,1.18437651E-08
19,18,189.571320,187.237991,190.894226,1.18437651E-08
19,19,189.571320,190.894226,191.733246,1.18437651E-08
19,20,189.571320,191.733246,189.571320,1.18437651E-08
20,1,1.36814082,1.05004835,0.540096879,-8.16631456E-08
20,2,1.36814082,0.540096879,1.37273431,-8.16631456E-08
20,3,1.36814082,1.37273431,1.00653148,-8.16631456E-08
20,4,1.36814082,1.00653148,0.627828717,-8.16631456E-08
20,5,1.36814082,0.627828717,1.12792754,-8.16631456E-08
20,6,1.36814082,1.12792754,0.435791492,-8.16631456E-08
20,7,1.36814082,0.435791492,1.25108206,-8.16631456E-08
20,8,1.36814082,1.25108206,1.91278672,-8.16631456E-08
20,9,1.36814082,1.91278672,1.53010404,-8.16631456E-08
20,10,1.36814082,1.53010404,0.983925104,-8.16631456E-08
20,11,1.36814082,0.983925104,5.03972769E-02,-8.16631456E-08
20,12,1.36814082,5.03972769E-02,2.25977993,-8.16631456E-08
20,13,1.36814082,2.25977993,1.12374830,-8.16631456E-08
20,14,1.36814082,1.12374830,1.18504753E-02,-8.16631456E-08
20,15,1.36814082,1.18504753E-02,0.741372466,-8.16631456E-08
20,16,1.36814082,0.741372466,1.59816241,-8.16631456E-08
20,17,1.36814082,1.59816241,1.87916529,-8.16631456E-08
20,18,1.36814082,1.87916529,2.08189297,-8.16631456E-08
20,19,1.36814082,2.08189297,1.80937517,-8.16631456E-08
20,20,1.36814082,1.80937517,1.36814082,-8.16631456E-08
21,1,3.10815287,0.00000000,4.02926505E-02,3.02586450E-05
21,2,3.10815287,4.02926505E-02,0.531272411,3.02586450E-05
21,3,3.10815287,0.531272411,0.717137933,3.02586450E-05
21,4,3.10815287,0.717137933,0.791939497,3.02586450E-05
21,5,3.10815287,0.791939497,0.778866887,3.02586450E-05
21,6,3.10815287,0.778866887,0.807898998,3.02586450E-05
21,7,3.10815287,0.807898998,0.873638868,3.02586450E-05
21,8,3.10815287,0.873638868,0.970818162,3.02586450E-05
21,9,3.10815287,0.970818162,1.09439397,3.02586450E-05
21,10,3.10815287,1.09439397,1.23961687,3.02586450E-05
21,11,3.10815287,1.23961687,1.40208459,3.02586450E-05
21,12,3.10815287,1.40208459,1.57777405,3.02586450E-05
21,13,3.10815287,1.57777405,1.76306200,3.02586450E-05
21,14,3.10815287,1.76306200,1.95473266,3.02586450E-05
21,15,3.10815287,1.95473266,2.14997554,3.02586450E-05
21,16,3.10815287,2.14997554,2.34637785,3.02586450E-05
21,17,3.10815287,2.34637785,2.54190397,3.02586450E-05
21,18,3.10815287,2.54190397,2.73488188,3.02586450E-05
21,19,3.10815287,2.73488188,2.92397285,3.02586450E-05
21,20,3.10815287,2.92397285,3.10815287,3.02586450E-05
22,1,610.994629,11.8922262,38.8545647,1.22391549E-03
22,2,610.994629,38.8545647,69.7844315,1.22391549E-03
22,3,610.994629,69.7844315,107.947876,1.22391549E-03
22,4,610.994629,107.947876,139.700043,1.22391549E-03
22,5,610.994629,139.700043,152.296997,1.22391549E-03
22,6,610.994629,152.296997,174.160248,1.22391549E-03
22,7,610.994629,174.160248,185.947083,1.22391549E-03
22,8,610.994629,185.947083,219.587830,1.22391549E-03
22,9,610.994629,219.587830,277.883270,1.22391549E-03
22,10,610.994629,277.883270,335.288818,1.22391549E-03
22,11,610.994629,335.288818,374.387512,1.22391549E-03
22,12,610.994629,374.387512,392.434235,1.22391549E-03
22,13,610.994629,392.434235,396.806885,1.22391549E-03
22,14,610.994629,396.806885,398.415161,1.22391549E-03
22,15,610.994629,398.415161,408.239655,1.22391549E-03
22,16,610.994629,408.239655,426.867798,1.22391549E-03
22,17,610.994629,426.867798,456.795868,1.22391549E-03
22,18,610.994629,456.795868,501.496124,1.22391549E-03
22,19,610.994629,501.496124,555.923157,1.22391549E-03
22,20,610.994629,555.923157,610.994629,1.22391549E-03
23,1,160.995346,189.571320,187.840576,-2.03974938E-04
23,2,160.995346,187.840576,186.890274,-2.03974938E-04
23,3,160.995346,186.890274,184.417664,-2.03974938E-04
23,4,160.995346,184.417664,182.580765,-2.03974938E-04
23,5,160.995346,182.580765,181.643875,-2.03974938E-04
23,6,160.995346,181.643875,181.339859,-2.03974938E-04
23,7,160.995346,181.339859,179.817154,-2.03974938E-04
23,8,160.995346,179.817154,177.572983,-2.03974938E-04
23,9,160.995346,177.572983,175.412079,-2.03974938E-04
