Date	HRRID	Qlat
7	58	1.099809526
8	1	1.099809526
8	2	1.099809526
8	3	1.099809526
8	4	1.099809526
8	5	1.099809526
8	6	1.099809526
8	7	1.099809526
8	8	1.099809526
8	9	1.099809526
8	10	1.099809526
8	11	1.099809526
8	12	1.099809526
8	13	1.099809526
8	14	1.099809526
8	15	1.099809526
8	16	1.099809526
8	17	1.099809526
8	18	1.099809526
8	19	1.099809526
8	20	1.099809526
8	21	1.099809526
8	22	1.099809526
8	23	1.099809526
8	24	1.099809526
8	25	1.099809526
8	26	1.099809526
8	27	1.099809526
8	28	1.099809526
8	29	1.099809526
8	30	1.099809526
8	31	1.099809526
8	32	1.099809526
8	33	1.099809526
8	34	1.099809526
8	35	1.099809526
8	36	1.099809526
8	37	1.099809526
8	38	1.099809526
8	39	1.099809526
8	40	1.099809526
8	41	1.099809526
8	42	1.099809526
8	43	1.099809526
8	44	1.099809526
8	45	1.099809526
8	46	1.099809526
8	47	1.099809526
8	48	1.099809526
8	49	1.099809526
8	50	1.099809526
8	51	1.099809526
8	52	1.099809526
8	53	1.099809526
8	54	1.099809526
8	55	1.099809526
8	56	1.099809526
8	57	1.099809526
8	58	1.099809526
9	1	1.099809526
9	2	1.099809526
9	3	1.099809526
9	4	1.099809526
9	5	1.099809526
9	6	1.099809526
9	7	1.099809526
9	8	1.099809526
9	9	1.099809526
9	10	1.099809526
9	11	1.099809526
9	12	1.099809526
9	13	1.099809526
9	14	1.099809526
9	15	1.099809526
9	16	1.099809526
9	17	1.099809526
9	18	1.099809526
9	19	1.099809526
9	20	1.7416607
9	21	1.099809526
9	22	1.099809526
9	23	1.099809526
9	24	1.099809526
9	25	1.099809526
9	26	1.099809526
9	27	1.099809526
9	28	1.099809526
9	29	1.099809526
9	30	1.099809526
9	31	1.099809526
9	32	1.099809526
9	33	1.099809526
9	34	1.099809526
9	35	1.099809526
9	36	1.099809526
9	37	1.099809526
9	38	1.099809526
9	39	1.099809526
9	40	1.099809526
9	41	1.099809526
9	42	1.099809526
9	43	1.099809526
9	44	1.099809526
9	45	1.099809526
9	46	1.099809526
9	47	0.905740115
9	48	0.120522316
9	49	1.099809526
9	50	1.099809526
9	51	1.099809526
9	52	1.099809526
9	53	1.099809526
9	54	1.099809526
9	55	1.099809526
9	56	1.099809526
9	57	1.099809526
9	58	1.099809526
10	1	1.099809526
10	2	1.099809526
10	3	1.099809526
10	4	1.099809526
10	5	1.099809526
10	6	1.099809526
10	7	1.099809526
10	8	1.099809526
10	9	1.099809526
10	10	1.099809526
10	11	1.099809526
10	12	1.099809526
10	13	1.099809526
10	14	1.099809526
10	15	1.099809526
10	16	1.099809526
10	17	1.099809526
10	18	1.099809526
10	19	1.099809526
10	20	1.099809526
10	21	1.099809526
10	22	1.099809526
10	23	1.099809526
10	24	1.099809526
10	25	1.099809526
10	26	1.099809526
10	27	1.099809526
10	28	1.099809526
10	29	1.099809526
10	30	1.099809526
10	31	1.099809526
10	32	1.099809526
10	33	1.099809526
10	34	1.099809526
10	35	1.099809526
10	36	1.099809526
10	37	1.099809526
10	38	1.099809526
10	39	1.099809526
10	40	1.099809526
10	41	1.099809526
10	42	1.099809526
10	43	1.099809526
10	44	1.099809526
10	45	1.099809526
10	46	1.099809526
10	47	1.099809526
10	48	1.099809526
10	49	1.099809526
10	50	1.099809526
10	51	1.099809526
10	52	1.099809526
10	53	1.099809526
10	54	1.099809526
10	55	1.099809526
10	56	1.099809526
10	57	1.099809526
10	58	1.099809526
11	1	1.099809526
11	2	1.099809526
11	3	1.099809526
11	4	1.099809526
11	5	1.099809526
11	6	1.099809526
11	7	1.099809526
11	8	1.099809526
11	9	1.099809526
11	10	1.099809526
11	11	1.099809526
11	12	1.099809526
11	13	1.099809526
11	14	1.099809526
11	15	1.099809526
11	16	1.099809526
11	17	1.099809526
11	18	1.099809526
11	19	1.099809526
11	20	1.099809526
11	21	1.099809526
11	22	1.099809526
11	23	1.099809526
11	24	1.099809526
11	25	1.099809526
11	26	1.099809526
11	27	1.099809526
11	28	0.256141008
11	29	1.099809526
11	30	1.099809526
11	31	1.099809526
11	32	1.099809526
11	33	1.099809526
11	34	1.099809526
11	35	1.099809526
11	36	1.099809526
11	37	1.099809526
11	38	1.099809526
11	39	1.099809526
11	40	1.099809526
11	41	1.099809526
11	42	1.099809526
11	43	1.099809526
11	44	1.099809526
11	45	1.099809526
11	46	1.099809526
11	47	1.099809526
11	48	1.099809526
11	49	1.099809526
11	50	1.099809526
11	51	1.099809526
11	52	1.099809526
11	53	1.099809526
11	54	1.099809526
11	55	1.099809526
11	56	1.099809526
11	57	1.099809526
11	58	1.099809526
12	1	1.099809526
12	2	1.099809526
12	3	1.099809526
12	4	1.099809526
12	5	1.099809526
12	6	1.099809526
12	7	1.099809526
12	8	1.099809526
12	9	1.099809526
12	10	1.099809526
12	11	1.099809526
12	12	1.099809526
12	13	1.099809526
12	14	1.099809526
12	15	1.099809526
12	16	1.099809526
12	17	1.099809526
12	18	1.099809526
12	19	1.099809526
12	20	1.099809526
12	21	1.099809526
12	22	1.099809526
12	23	1.099809526
12	24	1.099809526
12	25	1.099809526
12	26	1.099809526
12	27	1.099809526
12	28	1.099809526
12	29	1.099809526
12	30	1.099809526
12	31	1.099809526
12	32	1.099809526
12	33	1.099809526
12	34	1.099809526
12	35	1.099809526
12	36	0.128075822
12	37	0.014673132
12	38	0.832298684
12	39	2.573702087
12	40	0.667465483
12	41	1.099809526
12	42	1.099809526
12	43	1.099809526
12	44	1.099809526
12	45	1.099809526
12	46	1.099809526
12	47	1.099809526
12	48	1.099809526
12	49	1.099809526
12	50	1.099809526
12	51	1.099809526
12	52	0.072080924
12	53	0.094446051
12	54	0.095004045
12	55	1.099809526
12	56	1.099809526
12	57	1.099809526
12	58	1.099809526
13	1	1.099809526
13	2	1.099809526
13	3	1.099809526
13	4	1.099809526
13	5	1.099809526
13	6	1.099809526
13	7	1.099809526
13	8	1.099809526
13	9	1.099809526
13	10	1.099809526
13	11	1.099809526
13	12	1.099809526
13	13	1.099809526
13	14	1.099809526
13	15	1.099809526
13	16	1.099809526
13	17	1.099809526
13	18	1.099809526
13	19	1.099809526
13	20	1.099809526
13	21	1.099809526
13	22	1.099809526
13	23	1.099809526
13	24	1.099809526
13	25	1.099809526
13	26	1.099809526
13	27	1.099809526
13	28	1.099809526
13	29	1.099809526
13	30	1.099809526
13	31	1.099809526
13	32	1.099809526
13	33	1.099809526
13	34	1.099809526
13	35	1.099809526
13	36	1.099809526
13	37	1.099809526
13	38	1.099809526
13	39	1.099809526
13	40	1.099809526
13	41	1.099809526
13	42	1.099809526
13	43	1.099809526
13	44	1.099809526
13	45	1.099809526
13	46	1.099809526
13	47	1.099809526
13	48	1.099809526
13	49	1.099809526
13	50	1.099809526
13	51	1.099809526
13	52	1.099809526
13	53	0.095647328
13	54	0.087240653
13	55	0.04133342
13	56	0.0384462
13	57	0.136778899
13	58	1.099809526
14	1	1.099809526
14	2	1.099809526
14	3	1.099809526
14	4	1.099809526
14	5	1.099809526
14	6	1.099809526
14	7	1.099809526
14	8	1.099809526
14	9	1.099809526
14	10	1.099809526
14	11	1.099809526
14	12	1.099809526
14	13	1.099809526
14	14	1.099809526
14	15	1.099809526
14	16	1.099809526
14	17	1.099809526
14	18	1.099809526
14	19	1.099809526
14	20	1.099809526
14	21	1.099809526
14	22	1.099809526
14	23	1.099809526
14	24	1.099809526
14	25	1.099809526
14	26	1.099809526
14	27	1.099809526
14	28	1.099809526
14	29	1.099809526
14	30	1.099809526
14	31	1.099809526
14	32	1.099809526
14	33	1.099809526
14	34	1.099809526
14	35	1.099809526
14	36	1.099809526
14	37	1.099809526
14	38	1.099809526
14	39	1.099809526
14	40	1.099809526
14	41	1.099809526
14	42	1.099809526
14	43	1.099809526
14	44	1.099809526
14	45	1.099809526
14	46	1.099809526
14	47	1.099809526
14	48	1.099809526
14	49	1.099809526
14	50	1.099809526
14	51	1.099809526
14	52	1.099809526
14	53	1.099809526
14	54	1.099809526
14	55	1.099809526
14	56	1.099809526
14	57	0.171724178
14	58	0.112270256
15	1	1.099809526
15	2	1.099809526
15	3	1.099809526
15	4	1.099809526
15	5	1.099809526
15	6	1.099809526
15	7	1.099809526
15	8	1.099809526
15	9	1.099809526
15	10	1.099809526
15	11	1.099809526
15	12	1.099809526
15	13	1.099809526
15	14	1.099809526
15	15	1.099809526
15	16	1.099809526
15	17	1.099809526
15	18	1.099809526
15	19	1.099809526
15	20	1.099809526
15	21	1.099809526
15	22	1.099809526
15	23	1.099809526
15	24	1.099809526
15	25	1.099809526
15	26	1.099809526
15	27	1.099809526
15	28	1.099809526
15	29	1.099809526
15	30	1.099809526
15	31	1.099809526
15	32	1.099809526
15	33	1.099809526
15	34	1.099809526
15	35	1.099809526
15	36	1.099809526
15	37	1.099809526
15	38	1.099809526
15	39	1.099809526
15	40	1.099809526
15	41	1.099809526
15	42	1.099809526
15	43	1.099809526
15	44	1.099809526
15	45	1.099809526
15	46	1.099809526
15	47	1.099809526
15	48	1.099809526
15	49	1.099809526
15	50	1.099809526
15	51	1.099809526
15	52	1.099809526
15	53	1.099809526
15	54	1.099809526
15	55	1.099809526
15	56	1.099809526
15	57	1.099809526
15	58	1.099809526
16	1	1.099809526
16	2	1.099809526
16	3	1.099809526
16	4	1.099809526
16	5	1.099809526
16	6	1.099809526
16	7	1.099809526
16	8	1.099809526
16	9	1.099809526
16	10	1.099809526
16	11	1.099809526
16	12	1.099809526
16	13	1.099809526
16	14	1.099809526
16	15	1.099809526
16	16	1.099809526
16	17	1.099809526
16	18	1.099809526
16	19	4.30321499
16	20	1.099809526
16	21	1.099809526
16	22	1.099809526
16	23	7.286202251
16	24	1.099809526
16	25	1.099809526
16	26	1.639838744
16	27	1.099809526
16	28	1.099809526
16	29	1.099809526
16	30	1.099809526
16	31	1.099809526
16	32	1.099809526
16	33	1.099809526
16	34	1.099809526
16	35	1.099809526
16	36	1.099809526
16	37	1.099809526
16	38	1.099809526
16	39	1.099809526
16	40	1.099809526
16	41	1.099809526
16	42	1.099809526
16	43	1.099809526
16	44	1.099809526
16	45	1.099809526
16	46	1.099809526
16	47	1.099809526
16	48	1.099809526
16	49	1.099809526
16	50	1.099809526
16	51	1.099809526
16	52	1.099809526
16	53	1.099809526
16	54	1.099809526
16	55	1.099809526
16	56	1.099809526
16	57	1.099809526
16	58	1.099809526
17	1	1.099809526
17	2	1.099809526
17	3	1.099809526
17	4	1.099809526
17	5	1.099809526
17	6	1.099809526
17	7	1.099809526
17	8	1.099809526
17	9	1.099809526
17	10	1.099809526
17	11	1.099809526
17	12	1.099809526
17	13	0.894818661
17	14	1.099809526
17	15	1.099809526
17	16	1.099809526
17	17	1.099809526
17	18	4.579274371
17	19	1.099809526
17	20	1.099809526
17	21	1.099809526
17	22	1.652276534
17	23	11.28067834
17	24	1.099809526
17	25	0.691978911
17	26	1.099809526
17	27	1.099809526
17	28	1.099809526
17	29	1.099809526
17	30	1.099809526
17	31	1.099809526
17	32	1.099809526
17	33	1.099809526
17	34	1.099809526
17	35	1.099809526
17	36	1.099809526
17	37	1.099809526
17	38	1.099809526
17	39	1.099809526
17	40	1.099809526
17	41	1.099809526
17	42	1.099809526
17	43	1.099809526
17	44	1.099809526
17	45	1.099809526
17	46	1.099809526
17	47	1.099809526
17	48	1.099809526
17	49	1.099809526
17	50	1.099809526
17	51	1.099809526
17	52	1.099809526
17	53	1.099809526
17	54	1.099809526
17	55	1.099809526
17	56	1.099809526
17	57	1.099809526
17	58	1.099809526
18	1	1.099809526
18	2	1.099809526
18	3	1.099809526
18	4	1.099809526
18	5	1.099809526
18	6	1.099809526
18	7	1.099809526
18	8	1.099809526
18	9	1.099809526
18	10	1.099809526
18	11	1.099809526
18	12	1.099809526
18	13	0.966592572
18	14	1.099809526
18	15	1.099809526
18	16	1.099809526
18	17	1.099809526
18	18	1.099809526
18	19	1.099809526
18	20	1.099809526
18	21	1.099809526
18	22	2.798507534
18	23	1.099809526
18	24	1.099809526
18	25	1.162119347
18	26	1.099809526
18	27	1.099809526
18	28	1.099809526
18	29	1.099809526
18	30	1.099809526
18	31	1.099809526
18	32	2.394603713
18	33	0.369703563
18	34	3.964101008
18	35	0.591155708
18	36	1.099809526
18	37	1.099809526
18	38	1.099809526
18	39	1.099809526
18	40	1.099809526
18	41	1.099809526
18	42	1.099809526
18	43	1.099809526
18	44	1.099809526
18	45	1.099809526
18	46	1.099809526
18	47	1.099809526
18	48	1.099809526
18	49	1.099809526
18	50	0.052094557
18	51	1.099809526
18	52	1.099809526
18	53	1.099809526
18	54	1.099809526
18	55	1.099809526
18	56	1.099809526
18	57	1.099809526
18	58	1.099809526
19	1	0.207379793
19	2	1.099809526
19	3	1.099809526
19	4	1.099809526
19	5	1.099809526
19	6	1.099809526
19	7	1.099809526
19	8	1.099809526
19	9	1.099809526
19	10	1.099809526
19	11	1.099809526
19	12	1.099809526
19	13	1.099809526
19	14	1.099809526
19	15	1.099809526
19	16	1.099809526
19	17	1.099809526
19	18	1.099809526
19	19	1.099809526
19	20	1.099809526
19	21	1.099809526
19	22	1.099809526
19	23	1.099809526
19	24	1.099809526
19	25	1.099809526
19	26	1.099809526
19	27	1.099809526
19	28	1.099809526
19	29	1.099809526
19	30	1.099809526
19	31	1.099809526
19	32	1.099809526
19	33	1.099809526
19	34	1.099809526
19	35	1.099809526
19	36	1.099809526
19	37	1.099809526
19	38	1.099809526
19	39	1.099809526
19	40	1.099809526
19	41	1.099809526
19	42	1.099809526
19	43	1.099809526
19	44	1.099809526
19	45	1.099809526
19	46	1.099809526
19	47	1.099809526
19	48	1.099809526
19	49	1.099809526
19	50	0.088848801
19	51	0.083295425
19	52	1.099809526
19	53	1.099809526
19	54	1.099809526
19	55	1.099809526
19	56	1.099809526
19	57	1.099809526
19	58	1.099809526
20	1	1.099809526
20	2	1.099809526
20	3	1.099809526
20	4	1.099809526
20	5	1.099809526
20	6	1.099809526
20	7	1.099809526
20	8	1.099809526
20	9	1.099809526
20	10	1.099809526
20	11	1.099809526
20	12	1.099809526
20	13	1.099809526
20	14	1.099809526
20	15	1.099809526
20	16	1.099809526
20	17	1.099809526
20	18	1.099809526
20	19	1.099809526
20	20	1.099809526
20	21	1.099809526
20	22	1.099809526
20	23	1.099809526
20	24	1.099809526
20	25	1.099809526
20	26	1.099809526
20	27	1.099809526
20	28	1.099809526
20	29	1.099809526
20	30	1.099809526
20	31	1.099809526
20	32	1.099809526
20	33	1.099809526
20	34	1.099809526
20	35	1.099809526
20	36	1.099809526
20	37	1.099809526
20	38	1.099809526
20	39	1.099809526
20	40	1.099809526
20	41	1.099809526
20	42	1.099809526
20	43	1.099809526
20	44	1.099809526
20	45	1.099809526
20	46	1.099809526
20	47	1.099809526
20	48	1.099809526
20	49	1.099809526
20	50	1.099809526
20	51	1.099809526
20	52	1.099809526
20	53	1.099809526
20	54	1.099809526
20	55	1.099809526
20	56	1.099809526
20	57	1.099809526
20	58	1.099809526
21	1	1.099809526
21	2	1.099809526
21	3	1.099809526
21	4	1.099809526
21	5	1.099809526
21	6	1.099809526
21	7	1.099809526
21	8	1.099809526
21	9	1.099809526
21	10	1.099809526
21	11	1.099809526
21	12	1.099809526
21	13	1.099809526
21	14	1.099809526
21	15	1.099809526
21	16	1.099809526
21	17	1.099809526
21	18	1.099809526
21	19	1.099809526
21	20	1.099809526
21	21	1.099809526
21	22	1.099809526
21	23	1.099809526
21	24	1.099809526
21	25	1.099809526
21	26	1.099809526
21	27	1.099809526
21	28	1.099809526
21	29	1.099809526
21	30	1.099809526
21	31	1.099809526
21	32	1.099809526
21	33	1.099809526
21	34	1.099809526
21	35	1.099809526
21	36	1.099809526
21	37	1.099809526
21	38	1.099809526
21	39	1.099809526
21	40	1.099809526
21	41	1.099809526
21	42	1.099809526
21	43	1.099809526
21	44	1.099809526
21	45	1.099809526
21	46	1.099809526
21	47	1.099809526
21	48	1.099809526
21	49	1.099809526
21	50	1.099809526
21	51	1.099809526
21	52	1.099809526
21	53	1.099809526
21	54	1.099809526
21	55	1.099809526
21	56	1.099809526
21	57	1.099809526
21	58	1.099809526
22	1	1.099809526
22	2	1.099809526
22	3	1.099809526
22	4	1.099809526
22	5	1.099809526
22	6	1.099809526
22	7	1.099809526
22	8	1.099809526
22	9	1.099809526
22	10	1.099809526
22	11	1.099809526
22	12	1.099809526
22	13	1.099809526
22	14	1.099809526
22	15	1.099809526
22	16	1.099809526
22	17	1.099809526
22	18	1.099809526
22	19	1.099809526
22	20	1.099809526
22	21	1.099809526
22	22	1.099809526
22	23	1.099809526
22	24	1.099809526
22	25	1.099809526
22	26	1.099809526
22	27	1.099809526
22	28	1.099809526
22	29	1.099809526
22	30	1.099809526
22	31	1.099809526
22	32	1.099809526
22	33	1.099809526
22	34	1.099809526
22	35	1.099809526
22	36	1.099809526
22	37	1.099809526
22	38	1.099809526
22	39	1.099809526
22	40	1.099809526
22	41	1.099809526
22	42	1.099809526
22	43	1.099809526
22	44	1.099809526
22	45	1.099809526
22	46	1.099809526
22	47	1.099809526
22	48	1.099809526
22	49	1.099809526
22	50	1.099809526
22	51	1.099809526
22	52	1.099809526
22	53	1.099809526
22	54	1.099809526
22	55	1.099809526
22	56	1.099809526
22	57	1.099809526
22	58	1.099809526
23	1	1.099809526
23	2	1.099809526
23	3	1.099809526
23	4	1.099809526
23	5	1.099809526
23	6	1.099809526
23	7	1.099809526
23	8	1.099809526
23	9	1.099809526
23	10	1.099809526
23	11	1.099809526
23	12	1.099809526
23	13	1.099809526
23	14	1.099809526
23	15	1.099809526
23	16	1.099809526
23	17	2.7333877
23	18	1.099809526
23	19	1.099809526
23	20	1.099809526
23	21	2.648034717
23	22	1.099809526
23	23	1.099809526
23	24	3.570873606
23	25	1.099809526
23	26	1.099809526
23	27	2.941421827
23	28	1.099809526
23	29	1.099809526
23	30	1.099809526
23	31	1.099809526
23	32	1.099809526
23	33	1.099809526
23	34	1.099809526
23	35	1.099809526
23	36	1.099809526
23	37	1.099809526
23	38	1.099809526
23	39	1.099809526
23	40	1.099809526
23	41	1.099809526
23	42	1.099809526
23	43	1.099809526
23	44	1.099809526
23	45	1.099809526
23	46	1.099809526
23	47	1.099809526
23	48	1.099809526
23	49	1.099809526
23	50	1.099809526
23	51	1.099809526
23	52	1.099809526
23	53	1.099809526
23	54	1.099809526
23	55	1.099809526
23	56	1.099809526
23	57	1.099809526
23	58	1.099809526
24	1	1.099809526
24	2	1.099809526
24	3	1.099809526
24	4	1.099809526
24	5	1.099809526
24	6	1.099809526
24	7	1.099809526
24	8	1.099809526
24	9	1.099809526
24	10	1.099809526
24	11	1.099809526
24	12	1.099809526
24	13	1.099809526
24	14	1.099809526
24	15	1.099809526
24	16	1.099809526
24	17	1.099809526
24	18	1.099809526
24	19	1.099809526
24	20	1.099809526
24	21	1.099809526
24	22	1.099809526
24	23	1.099809526
24	24	1.099809526
24	25	1.099809526
24	26	1.099809526
24	27	1.099809526
24	28	1.099809526
24	29	1.099809526
24	30	1.099809526
24	31	1.099809526
24	32	1.099809526
24	33	1.099809526
24	34	1.099809526
24	35	1.099809526
24	36	1.099809526
24	37	1.099809526
24	38	1.099809526
24	39	1.099809526
24	40	1.099809526
24	41	1.099809526
24	42	1.099809526
24	43	1.099809526
24	44	1.099809526
24	45	1.099809526
24	46	1.099809526
24	47	1.099809526
24	48	1.099809526
24	49	1.099809526
24	50	1.099809526
24	51	1.099809526
24	52	1.099809526
24	53	1.099809526
24	54	1.099809526
24	55	1.099809526
24	56	1.099809526
24	57	1.099809526
24	58	1.099809526
25	1	1.099809526
25	2	1.099809526
25	3	1.099809526
25	4	1.099809526
25	5	3.109953104
